"method";"Accuracy";"Kappa";"AccuracySD";"KappaSD";"Parametry"
"knn";0,607037982244965;0,211775077776155;0,0118076864341778;0,0237358099221176;"3"
"knn";0,593184114029501;0,183129614451669;0,00476700978630973;0,00960835267140519;"5"
"knn";0,576940361937868;0,149222726690475;0,00392797105324262;0,00775918389146383;"10"
"knn";0,564714346888911;0,123067442485403;0,00347328222499287;0,00657675080517328;"20"
"knn";0,559969524241345;0,112472176896419;0,0049359872734627;0,00962932390365084;"30"
"knn";0,550410460141133;0,0914599540704098;0,00519914457840864;0,0105877513686529;"50"
"knn";0,543275836383068;0,0748777705614492;0,00535699489193685;0,0111477412567175;"100"
"knn";0,53970838416225;0,0653091494828223;0,00146265244327769;0,00364720743049526;"200"
"rf";0,673986077375105;0,343325739269087;0,00462386880291596;0,0094943461637058;"1"
"rf";0,671423094500401;0,338591387672885;0,00323353622924255;0,00655571230175369;"2"
"rf";0,673639739036248;0,343199397873943;0,00405554159585868;0,00814612971057634;"3"
"glm";0,531500066572386;0,038511895640524;0,002415683903375;0,00454860004859254;"none"
"lda";0,531638598309421;0,0387621445982051;0,00229682430815961;0,00431761449165652;"none"
"qda";0,522772207288417;0,00912546064186334;0,00181159623472893;0,00819730500635812;"none"
"rpart";0,564471857873354;0,11745951001856;0,0092132550907268;0,02355440658971;"0.000692470296668853"
"rpart";0,56270562410712;0,114906827526337;0,0083245155157611;0,0213891257254571;"0.000728916101756688"
"rpart";0,56270562410712;0,114906827526337;0,0083245155157611;0,0213891257254571;"0.000753213305148577"
"rpart";0,56270562410712;0,114906827526337;0,0083245155157611;0,0213891257254571;"0.000758072745826955"
"rpart";0,56038507986887;0,110006452269784;0,00857948537036182;0,0226065289968354;"0.000801807711932357"
"rpart";0,556367490364997;0,102595155031773;0,00641067816561338;0,0187580646478804;"0.000874699322108025"
"rpart";0,556332829542306;0,103583422015267;0,00597833698799406;0,0188498218636343;"0.000947590932283694"
"rpart";0,554462573724419;0,0991922527433118;0,00463514937326706;0,0157463361236522;"0.00100225963991545"
"rpart";0,55383913232791;0,0963045902912046;0,00589857667262202;0,0193426811072217;"0.00102048254245936"
"rpart";0,548263284789469;0,0806098159052536;0,00630897787949796;0,0167724398129993;"0.00109337415263503"
"rpart";0,544522751562652;0,0699881924141633;0,00478455403751037;0,00953750476564985;"0.00131204898316204"
"rpart";0,544522751562652;0,0699881924141633;0,00478455403751037;0,00953750476564985;"0.00132246207032999"
"rpart";0,543726149992983;0,0678158327923045;0,00483975089318214;0,010291247909333;"0.00145783220351338"
"rpart";0,543068072963335;0,0665715627184181;0,00484300927502942;0,0105672698790346;"0.00153072381368904"
"rpart";0,53811520981097;0,0562421562569399;0,0013071100132653;0,00844932530498792;"0.00193162766965522"
"rpart";0,537076140816789;0,0544672320245996;0,000595726321408062;0,00580844298039601;"0.00208955949170251"
"rpart";0,536002457780513;0,050975936883134;0,00212153377910523;0,0151248276891312;"0.00269698957649974"
"rpart";0,536002457780513;0,050975936883134;0,00212153377910523;0,0151248276891312;"0.00291566440702675"
"rpart";0,532400567844458;0,0442968962479443;0,00142869529176206;0,00932966880179823;"0.00451927983089146"
"rpart";0,524850204934993;0;0,000028502583163301;0;"0.00580703161066161"
"xgbTree";0,548401643798152;0,0846155624534846;0,00195606345192396;0,00468425428697842;"0.3; 2; 0; 0.6; 1; 0.5; 100"
"xgbTree";0,552107433436611;0,0887536204558914;0,00505757409930323;0,0105788108106652;"0.3; 2; 0; 0.6; 1; 1; 100"
"xgbTree";0,553631440878324;0,0946388583137855;0,00408472390850962;0,0102283004961118;"0.3; 2; 0; 0.8; 1; 0.5; 100"
"xgbTree";0,55751036550039;0,0996880040326743;0,00526539299268355;0,0112059267086105;"0.3; 2; 0; 0.8; 1; 1; 100"
"xgbTree";0,551310849859478;0,0903924874061242;0,00340546111499295;0,00812122171368613;"0.3; 2; 0; 1; 1; 0.5; 100"
"xgbTree";0,554739626402968;0,0945380548579721;0,00248954280435709;0,00444638337697527;"0.3; 2; 0; 1; 1; 1; 100"
"xgbTree";0,569494193808408;0,132121178679652;0,00669185402654188;0,0131739405960339;"0.3; 4; 0; 0.6; 1; 0.5; 100"
"xgbTree";0,573269171947476;0,137048419930034;0,000761011948377625;0,000998823200148388;"0.3; 4; 0; 0.6; 1; 1; 100"
"xgbTree";0,570151964964932;0,133529338224032;0,00202942342502566;0,00454601993754383;"0.3; 4; 0; 0.8; 1; 0.5; 100"
"xgbTree";0,584525155365554;0,160484357945506;0,00521687865762443;0,00986034605626073;"0.3; 4; 0; 0.8; 1; 1; 100"
"xgbTree";0,572541805659013;0,138825236359862;0,00345053651101124;0,00765275336952656;"0.3; 4; 0; 1; 1; 0.5; 100"
"xgbTree";0,583971150766662;0,159782346559048;0,00277801466686547;0,00648000342248833;"0.3; 4; 0; 1; 1; 1; 100"
"xgbTree";0,583174833479073;0,161726061488948;0,00757014202973652;0,0151359539344092;"0.3; 6; 0; 0.6; 1; 0.5; 100"
"xgbTree";0,592525749119265;0,178201399108577;0,00770102732320907;0,0147333497033877;"0.3; 6; 0; 0.6; 1; 1; 100"
"xgbTree";0,586222517299824;0,16780935770198;0,00425673985603702;0,00839789492747328;"0.3; 6; 0; 0.8; 1; 0.5; 100"
"xgbTree";0,600110560539488;0,193984350273409;0,0069202788138421;0,0139708635180257;"0.3; 6; 0; 0.8; 1; 1; 100"
"xgbTree";0,593253190976383;0,182233337872485;0,00103223917270243;0,00265173139592063;"0.3; 6; 0; 1; 1; 0.5; 100"
"xgbTree";0,602361945065187;0,198790072050609;0,00445886578735029;0,00927320517907562;"0.3; 6; 0; 1; 1; 1; 100"
"treebag";0,648218307046237;0,292188874964938;0,00662441185257536;0,0134547012894776;"none"
"adaboost";0,633255810689726;0,26293901023407;0,00728358545286555;0,0145311631319478;"Real adaboost; 50"
